,Gene-1,Gene-2,Gene-3,Gene-4,Gene-5,Gene-6,Gene-7,Gene-8,Gene-9,Gene-10,Gene-11,Gene-12,Gene-13,Gene-14,Gene-15,Gene-16,Gene-17,Gene-18,Gene-19,Gene-20,Gene-21,Gene-22,Gene-23,Gene-24,Gene-25,Gene-26,Gene-27,Gene-28,Gene-29,Gene-30,Gene-31,Gene-32,Gene-33,Gene-34,Gene-35,Gene-36,Gene-37,Gene-38,Gene-39,Gene-40,Gene-41,Gene-42,Gene-43,Gene-44,Gene-45,Gene-46,Gene-47,Gene-48,Gene-49,Gene-50,Gene-51,Gene-52,Gene-53,Gene-54,Gene-55,Gene-56,Gene-57,Gene-58,Gene-59,Gene-60,Gene-61,Gene-62,Gene-63,Gene-64,Gene-65,Gene-66,Gene-67,Gene-68,Gene-69,Gene-70,Gene-71,Gene-72,Gene-73,Gene-74,Gene-75,Gene-76,Gene-77,Gene-78,Gene-79,Gene-80,Gene-81,Gene-82,Gene-83,Gene-84,Gene-85,Gene-86,Gene-87,Gene-88,Gene-89,Gene-90,Gene-91,Gene-92,Gene-93,Gene-94,Gene-95,Gene-96,Gene-97,Gene-98,Gene-99,Gene-100,MutState-1,MutState-2,MutState-3,MutState-4,MutState-5,MutState-6,MutState-7,MutState-8,MutState-9,MutState-10
Gene-48,0.0,0.0,0.0,0.019314547317623363,0.0,-0.0,0.0,-0.0,-0.021304591967184858,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.10914606977630648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00161656918783638,0.0,0.0,0.0,-0.0,0.0,0.0,0.01083967655131364,0.0,0.0,-0.0,0.0,0.11155822711050531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.04762653774745071,0.0,0.0,-0.0,0.05353070546154386,0.01108820284520782,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.06982576175382425,-0.059791317637658985,0.0,0.0,0.0,-0.017662795510870133,0.0,0.0,0.0,0.10545101095581925,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.03679774469815396,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Gene-49,-0.0,-0.0,0.0,-0.11357144845714325,-0.0,0.0,0.0,0.03002281405952942,-0.0,-0.11042904057251243,-0.0,0.0,0.0,0.0,0.0,-0.00206729816142688,0.0,0.0,0.0,0.0,0.0,0.0,-0.004466667489850094,0.0,0.0,-0.0,0.0,0.0,-0.008683154282281124,0.0,0.0,0.03889835487076468,0.055274207657959595,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.05831850159252948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003023522507186237,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04403409100278294,0.0,0.0,0.0,0.0,-0.096624138219717,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.025296014861279296,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.028350145931792123,0.01785782350025773,-0.0,0.0,0.0,-0.0,0.0,-0.09265488878305303,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
Gene-50,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.04249973106162014,0.0,0.0,0.0,0.08636044950338057,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.013046708133245061,0.044910865093493874,0.0,0.0,0.0,0.0,0.0,0.10750031609380467,-0.0,0.0,0.0,-0.0,0.0,0.08378299579212287,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.04938602202480022,0.026313026976468028,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.05002802992323436,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.010233094100699704,0.0,0.0,0.0,0.0,-0.0,0.07198582524411276,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.053015762105616676,0.0,-0.0,0.0,-0.01818496674263837,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.028905475806348502
Gene-51,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07218080045567064,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.04290472561758623,0.0,0.0,0.0,0.0,-0.0,0.04640676095562282,0.01047135321448844,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038120642553506064,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.012917957293219859,0.0,0.0,-0.02242443776117599,0.0,0.0,-0.0,0.012281780413828918,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.01038494403437071,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0319006825075078,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
Gene-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07500713121528552,0.0,-0.0063291916113570506,0.0,0.0,0.0,0.0,0.08986755623557452,0.0,0.0,0.0,-0.003768469985009292,0.0,0.0,0.0,0.0,0.0,0.0994061537929625,-0.11990960618034319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1324777591714266,0.0,-0.07715651460210864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009001244813919888,0.0,0.0,0.025522138824193685,0.0,0.0,0.0,0.0,-0.04477518554001308,0.0,0.02623416633146298,0.0,0.0,0.0,0.0,0.07260975945871512,0.0,0.0,0.0,0.0,-0.04674514354592827,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09787680129065073,0.0,-0.00431253506928828,0.0,-0.057249263826576684,0.0,0.0,0.0,0.0,0.0,-0.00025658120718729215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene-53,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.020226394418877847,0.0,-0.0,0.0,-0.04101811193321814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01522830126682717,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.008361851566421856,0.0,-0.0,0.0,0.0,-0.04815799695468963,0.0,0.0,-0.0,0.0,0.0,-0.015197126925079076,0.0,0.0,-0.0010251095030080922,0.0,0.0,0.0,-0.060647129861097104,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0011968257319310135,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.008524225312607202,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.010323309388811633,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.010472406665161265,-0.05634171190276169,0.0,0.0,-0.0,0.00016996298621649574,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.007455780349478853,-0.0,0.0,0.0,0.0,0.0,0.0
Gene-54,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.12662901854961545,0.0,0.0,-0.0,-0.0,-0.0,-0.012500909407612034,0.09496455132994634,0.0,-0.0,0.0,0.0,-0.09674976579236151,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.035010421869929385,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.8143310681484048e-05,0.006000891913082991,0.0,0.0,0.0,-0.008656468418002,0.0,-0.0,0.0,0.037032790608331784,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.040098891401505035,0.0,-0.0,-0.0,-0.0,0.0,-0.004645388745337263,-0.0,-0.0,-0.0,-0.0,0.05756051933942042,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.006289276394900649,0.0,0.05473250681452451,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene-55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.034237363027416264,0.0,-0.01760067863010669,0.0,0.0,-0.07872790953389994,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.043964546861431225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13246487908039375,-0.0778868151367584,0.007595807478253759,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.029457111693917144,0.015021609917571031,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.015184408448416533,0.0,0.0,0.0,-0.016273801971380612,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gene-56,0.0,0.0,-0.0,0.0,0.0,0.09551343320692289,0.0,-0.0,0.0,0.14855262939097832,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.020887816124263332,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.11181120275214826,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.010083372484992905,-0.1052550106005293,-0.0,-0.0,-0.1607293227758979,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0025806046528313105,0.03961004185317352,0.015873886922145416,0.0,0.0,0.0,0.0,0.017956411624853525,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.07293316765032065,0.0,0.0,-0.04252825068396939,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.018103457987701976,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
Gene-57,0.1217868797546715,0.0,0.0,0.0,-0.13099103693349348,0.0,-0.0,0.0,-0.0,-0.030116881101071163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.16864357836243882,-0.0,-0.0,-0.0,0.0,0.019158303374788025,0.05315868940098248,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.036525388964344145,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.038972149783657574,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03967530474376081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.010650592759778804,-0.11323247174999605,0.0,-0.02518256397032877,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
Gene-58,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.004167833309626556,0.019186347705974983,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.036439054182925,0.0,0.0,0.0,0.0,-0.013163326950511065,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.02903857025783573,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.01427388850876049,0.0,0.0,0.0,-0.0,0.0,0.0,-0.04786467304765904,0.0,0.0,0.005522775608377119,0.0,0.0,0.0,0.06351437919699969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027516749268359224,0.0,-0.0,0.0,-0.006125164515219772,0.004615144331152364,0.0,-0.03626764473828291,-0.0,-0.0,0.0,-0.0,0.008720075280561254,0.0,0.0,0.0,0.0,0.0,0.013567829971575929,0.0
Gene-59,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.03241105668797455,-0.0,0.0,-0.0065523513469605945,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.08913816755818053,0.0,-0.015117032176194988,0.0,-0.0,0.0,0.0,0.0,-0.0,0.10092123934143188,0.0,0.0,-0.055274465403117375,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.03482705249378007,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0047913297820688485,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
Gene-60,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.029900189665002977,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.02912959626713659,0.032458162304632034,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.008194517034383338,-0.02453401581791413,0.0,0.0,-0.03790017482862312,0.0,0.0,0.0,0.0,0.07595029918078333,0.0,-0.040793626280844486,-0.0018961765375834676,0.0,0.0,-0.0,-0.08960613915325065,0.024068778602250634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031101726452547163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
Gene-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005210468437085326,-0.0,-0.018791790880260326,0.0,0.0,-0.0,-0.008265046337584642,0.0,0.0,0.0,0.0,0.0,0.0,-0.036398683212693066,-0.0,0.0,0.0,-0.0,0.0,0.012069463846318336,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09119052606132971,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.008668399558540959,0.0,0.0,0.0,0.0,-0.03241347369802938,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447978448631861,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.03606473135995638,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
Gene-62,0.021777983458418654,0.0,-0.0,0.0,0.0,-0.0,0.0,0.019968259642499212,0.0,-0.023489247630064033,0.012086721618999872,0.0,0.0,0.0,0.0,0.0,-0.0314482221413832,-0.0,0.10012574617380594,0.0,0.0,-0.09457898100756873,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.06716636765332099,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0355499973972139,0.0,-0.0,0.01414146696099449,0.11824989687797037,-0.0,0.0,-0.039770864515505405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029861444417300532,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.04007747119752145,0.0,0.0,0.0,0.0,-0.0,-0.0066653805257286675,0.0,-0.0,-0.023922986823944944,0.0,0.021850907315100997,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.062320541806977624,-0.0,-0.0,0.0,-0.0,0.0
Gene-63,0.0,0.0,-0.0,0.057966130919517675,0.0,0.0,-0.0,-0.0,0.038738222321075155,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.09709449785314009,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03856322770516066,0.0,0.0,0.0,-0.0,0.03778523329580666,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0612079523433283,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.026378444935508342,-0.0,0.0,0.0,0.14038638725389718,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05505846706431848,0.0,0.0,0.0,-0.06333235812692328,-0.0,0.0,0.0,-0.0,-0.0,-0.12133956677519495,0.0,0.0,0.0,-0.0,0.0
Gene-64,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.02345931675721737,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.06800252531848816,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.008037225267176944,0.01032118726443964,0.0,0.0,-0.0,-0.022350350213417032,-0.0,0.0,-0.05039696904484526,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.036044235646994535,0.0,0.026640910689037314,-0.05677284044368654,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.041979054488403486,0.0,-0.05232574846781628,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03077537887572004,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
Gene-65,-0.0,-0.0,0.0,0.0077139577429587,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.016792350824293076,0.0,0.0,-0.13896065749120942,-0.0,0.0007686392938381125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004786930441514431,0.0,0.0,-0.12770411397733905,-0.04547267263334507,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.03547192540803377,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.09172388864763807,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.04088656508648468,-0.0,0.0,0.0,-0.0,0.009257820674653547,-0.0,-0.02385172269198144,0.023540574898106494,0.0,0.0,-0.011912190772847539,0.0,0.0,0.0,-0.0,0.02965003195411063,0.0,0.0,0.0,0.0,0.07412403124569038,0.0,0.0,-0.0,-0.05111587934235588,0.0,0.0,0.0006282312009579346,0.0,0.0,0.0,0.0,0.0,0.0,0.03775111072803737,0.0,0.0,0.0,-0.0,0.1273396935406708,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
Gene-66,-0.0,-0.0,0.0,0.0,0.0531234231643665,-0.037663229986332765,0.0,0.0,-0.0,0.0,0.0,0.06957587861738158,0.0,-0.001428203107172271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03638319382691115,0.0,-0.05574077077792468,0.0,0.0,-0.0,-0.0,-0.006133796640766045,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.014985083209566995,0.0,-0.015705464773367307,0.0,0.0,0.0,-0.0,-0.0,-0.05949131805182177,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.00884612967508655,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0007198070851695138,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.05964495735787972,0.0,0.0,0.01991333379368123,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0033984233828391486,0.0,-0.0,-0.04144648861889687,0.0,0.0,-0.011534696228879416,0.0,0.0,0.0,0.0,0.0,-0.03890955526156781,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
Gene-67,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.012260982662581079,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.01228145623797982,0.027614420859422884,-0.0,-0.0,0.0,0.0,0.0,0.0995143914541666,0.0,0.0,0.0,0.0,0.0,0.0,-0.045554646684844796,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.06549316597801232,0.0,0.0,-0.025007828206114045,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0017166039981390611,-0.0,-0.0,-0.007207503746272136,0.0,0.0,0.0,0.0,0.010226956753371893,0.09702692981443044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
Gene-68,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04195417688954161,-0.0010255292286072864,0.0,-0.048754082630875696,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.08036276079808805,0.0,0.0,-0.0,0.0,-0.024252316032351093,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015153054610250512,0.0,0.0,-0.0,0.0,0.0,0.005919614998443376,0.0,0.0,0.05847212289678797,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.012110781975934407,0.0,0.0,0.0,-0.0,0.0,-0.03732482724666282,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.07770212562345243,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.04192630875823146,-0.0,0.0,0.0
Gene-69,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.030761492122111225,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.013435016275796487,-0.0,-0.09376507429016039,0.02386572839900775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07494766423681694,-0.0,0.0,0.0,0.0,0.0,0.0,-0.09989944676021263,0.0,-0.0,-0.0,0.0,0.0,0.03423816609183216,0.0,0.00667253176475443,0.0,0.0,0.0,-0.10046210371638019,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.029719191613344242,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008834844656648078,-0.0,0.0,0.0,0.0,0.0
Gene-70,-0.0,0.05382748847293753,0.0,0.0,-0.0,0.0,-0.0,0.048228486297282665,0.0,0.0,0.0,-0.027960118959252534,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.04530945870950669,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.019115046527298753,0.0,0.09489113936823075,0.07391452416654404,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09354969273793709,0.0,0.0,-0.10111565582837743,-0.04413826725021757,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.015578846014988691,-0.0,0.0,-0.10077376642181976,0.0,0.0,0.0,-0.04084597230520024,0.0,0.0,0.0,0.0,0.0,-0.03255859738488718,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.031454745673333985,0.0,0.0,0.0
Gene-71,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.010759835112915069,0.0,-0.0,-0.05015549155134528,0.0,0.0,0.0,0.0,0.0,0.0020699841683167737,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.04305662925825642,-0.0,-0.0,0.0,0.009265070158807738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016908172190351026,0.0,0.04883715708235245,0.0,0.0,0.07007859802038728,0.0,0.0,0.07762343072902746,-0.02226435366033544,-0.0,0.0,0.0,-0.08332162944174287,0.0,-0.0,0.0,0.008840305226601465,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03234544688442083,0.07166498413489969,0.0,0.0,0.0,0.0,-0.03487505050993539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05301342293468658,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
